"","Polaridade","word","stem"
"14578",1,"achar",NA
"14579",1,"quiserem","querer"
"14580",1,"artista",NA
"14581",1,"brasileira","brasileiro"
"14582",-1,"usou","usar"
"14583",-1,"playback",NA
"14584",-1,"vma",NA
"14585",-1,"deixou","deixar"
"14586",-1,"triste",NA
"14587",-1,"passado","passar"
"14588",-1,"menina","menino"
"14589",-1,"rogerio",NA
"14590",-1,"botou","botar"
"14591",-1,"voz",NA
"14592",-1,"jogo","jogar"
"14593",-1,"entregando","entregar"
"14594",-1,"performance",NA
"14595",-1,"centavos","centavo"
"14596",-1,"folego",NA
"14597",-1,"usado","usar"
"14598",-1,"base",NA
"14599",-1,"cantando","cantar"
"14600",-1,"feliz",NA
"14601",-1,"premio",NA
"14602",-1,"rever",NA
"14603",-1,"performance",NA
"14604",-1,"usou","usar"
"14605",-1,"playback",NA
"14606",-1,"acreditando","acreditar"
"14607",-1,"taylor",NA
"14608",-1,"dancando",NA
"14609",-1,"musica","musicar"
"14610",-1,"podre",NA
"14611",-1,"levar",NA
"14612",-1,"arielle",NA
"14613",-1,"evento",NA
"14614",-1,"calar",NA
"14615",1,"orgulho","orgulhar"
"14616",1,"amor",NA
"14617",1,"viciado","viciar"
"14618",1,"apresentacao",NA
"14619",1,"vma",NA
"14620",1,"assistindo","assistir"
"14621",1,"performance",NA
"14622",1,"impactada","impactar"
"14623",1,"impactado","impactar"
"14624",1,"vma",NA
"14625",1,"diva","divo"
"14626",-1,"aguento","aguentar"
"14627",-1,"fic",NA
"14628",-1,"favela",NA
"14629",1,"insuportavel",NA
"14630",1,"vencedora","vencedor"
"14631",1,"nojo",NA
"14632",1,"lidar",NA
"14633",1,"surto","surtir"
"14634",1,"venceu","vencer"
"14635",1,"caraia",NA
"14636",1,"gata","gatar"
"14637",1,"gata","gato"
"14638",1,"lacrou","lacrar"
"14639",1,"funk",NA
"14640",1,"mundo",NA
"14641",1,"porraaa",NA
"14642",1,"amoooooo",NA
"14643",-1,"chato",NA
"14644",-1,"porra",NA
"14645",-1,"insuportavel",NA
"14646",-1,"odeio","odiar"
"14647",-1,"estranha","estranhar"
"14648",-1,"estranha","estranho"
"14649",-1,"esquisita","esquisito"
"14650",-1,"lace","laçar"
"14651",-1,"lisa","liso"
"14652",-1,"bunda",NA
"14653",-1,"performance",NA
"14654",-1,"feia","feio"
"14655",1,"entregou","entregar"
"14656",1,"parabens",NA
"14657",1,"gata","gatar"
"14658",1,"gata","gato"
"14659",1,"mereceu","merecer"
"14660",1,"bonita","bonito"
"14661",1,"normal",NA
"14662",1,"arrasou","arrasar"
"14663",1,"triste",NA
"14664",1,"pros",NA
"14665",1,"haters",NA
"14666",1,"patroa","patrão"
"14667",1,"vma",NA
"14668",1,"pessoa",NA
"14669",1,"critica","criticar"
"14670",1,"infeliz",NA
"14671",1,"entregou","entregar"
"14672",1,"hexa",NA
"14673",-1,"insuportavel",NA
"14674",-1,"ignorando","ignorar"
"14675",-1,"tweet",NA
"14676",-1,"luisa",NA
"14677",-1,"odeio","odiar"
"14678",-1,"miley",NA
"14679",-1,"cyrus",NA
"14680",-1,"competindo","competir"
"14681",-1,"apresentacao",NA
"14682",-1,"ridiculade",NA
"14683",-1,"mau",NA
"14684",-1,"gosto","gostar"
"14685",-1,"vma",NA
"14686",-1,"fenomeno",NA
"14687",-1,"negar",NA
"14688",-1,"musica","musicar"
"14689",-1,"envolver",NA
"14690",-1,"chatas","chata"
"14691",-1,"chatas","chato"
"14692",-1,"musica","musicar"
"14693",-1,"ritmo","ritmar"
"14694",-1,"legal",NA
"14695",-1,"ouviram","ouvir"
"14696",-1,"inteira","inteirar"
"14697",-1,"inteira","inteiro"
"14698",-1,"envolver",NA
"14699",-1,"musica","musicar"
"14700",-1,"chata","chato"
"14701",-1,"chata","chato"
"14702",-1,"apresentacao",NA
"14703",-1,"pessima",NA
"14704",-1,"insuportavel",NA
"14705",-1,"bicha","bichar"
"14706",-1,"bicha","bicho"
"14707",-1,"feia","feio"
"14708",-1,"falar",NA
"14709",-1,"baranga",NA
"14710",-1,"feia","feio"
"14711",-1,"gringos","gringo"
"14712",1,"brasil",NA
"14713",1,"venceu","vencer"
"14714",1,"gata","gatar"
"14715",1,"gata","gato"
"14716",1,"arrasou","arrasar"
"14717",1,"merece","merecer"
"14718",1,"mundo",NA
"14719",1,"orgulho","orgulhar"
"14720",1,"merece","merecer"
"14721",1,"brother",NA
"14722",1,"historia","historiar"
"14723",1,"mulher",NA
"14724",1,"imponderada","imponderado"
"14725",1,"profissional",NA
"14726",1,"entregou","entregar"
"14727",1,"pai",NA
"14728",1,"brasil",NA
"14729",1,"orgulhoso",NA
"14730",1,"chegou","chegar"
"14731",1,"falou","falar"
"14732",1,"merecedora","merecedor"
"14733",1,"merece","merecer"
"14734",1,"conquista","conquistar"
"14735",1,"impressionante",NA
"14736",1,"legado","legar"
"14737",1,"deixou","deixar"
"14738",1,"musica","musicar"
"14739",1,"brasileira","brasileiro"
"14740",1,"iguala","igualar"
"14741",1,"tom",NA
"14742",1,"jobim",NA
"14743",1,"joao",NA
"14744",1,"gilberto",NA
"14745",1,"haaaaaaaaaaaaa",NA
"14746",1,"obcecado","obcecar"
"14747",1,"apresentacaoda",NA
"14748",1,"amo","amar"
"14749",1,"tnc",NA
"14750",1,"nega","negar"
"14751",1,"lendaria",NA
"14752",1,"deus",NA
"14753",1,"existindo","existir"
"14754",1,"torno","tornar"
"14755",1,"caralho",NA
"14756",1,"orgulho","orgulhar"
"14757",1,"amor",NA
"14758",1,"venceu","vencer"
"14759",1,"vida","vidar"
"14760",1,"orgulho","orgulhar"
"14761",1,"fdp",NA
"14762",1,"amor",NA
"14763",1,"amor",NA
"14764",1,"icone",NA
"14765",1,"puta",NA
"14766",1,"merd",NA
"14767",1,"amo","amar"
"14768",1,"amor",NA
"14769",1,"amor",NA
"14770",1,"amor",NA
"14771",1,"amor",NA
"14772",1,"chorei","chorar"
"14773",1,"amor",NA
"14774",1,"vida","vidar"
"14775",1,"doente",NA
"14776",1,"pfta",NA
"14777",1,"orgulho","orgulhar"
"14778",1,"amor",NA
"14779",1,"respeitar",NA
"14780",1,"bb","b"
"14781",1,"rainhaaaaa",NA
"14782",1,"orgulho","orgulhar"
"14783",1,"brasil",NA
"14784",1,"artista",NA
"14785",1,"simplesmente",NA
"14786",1,"tombou","tombar"
"14787",1,"lindo","lindar"
"14788",1,"vma",NA
"14789",1,"falar",NA
"14790",1,"levou","levar"
"14791",1,"funk",NA
"14792",1,"nivel",NA
"14793",1,"mundo",NA
"14794",1,"entendao",NA
"14795",1,"gostem","gostar"
"14796",1,"mulher",NA
"14797",1,"revolucao",NA
"14798",1,"pais","pai"
"14799",1,"vma",NA
"14800",1,"anittavmas",NA
"14801",1,"venceuuu",NA
"14802",1,"orgulhosooo",NA
"14803",1,"dmsss",NA
"14804",1,"simplesmente",NA
"14805",1,"brasil",NA
"14806",1,"ninguem",NA
"14807",1,"lenda",NA
"14808",1,"vma",NA
"14809",1,"anittanovmas",NA
"14810",1,"discurso","discursar"
"14811",1,"lindo","lindar"
"14812",1,"mane","manar"
"14813",1,"mane","manir"
"14814",1,"crlh",NA
"14815",1,"feliz",NA
"14816",1,"conquista","conquistar"
"14817",1,"emocionado","emocionar"
"14818",1,"amor",NA
"14819",1,"amor",NA
"14820",1,"amor",NA
"14821",1,"caralho",NA
"14822",1,"simplesmente",NA
"14823",1,"pica","picar"
"14824",1,"caralho",NA
"14825",1,"lindo","lindar"
"14826",1,"ganhando","ganhar"
"14827",1,"vma",NA
"14828",1,"dormir",NA
"14829",1,"sorriso",NA
"14830",1,"rosto","rostir"
"14831",1,"cheguei","chegar"
"14832",1,"falar",NA
"14833",1,"orgulho","orgulhar"
"14834",1,"anitter",NA
"14835",1,"fodase",NA
"14836",-1,"parabens",NA
"14837",-1,"gosto","gostar"
"14838",-1,"personalidade",NA
"14839",-1,"reconhecer",NA
"14840",-1,"profissional",NA
"14841",1,"envolver",NA
"14842",1,"entregou","entregar"
"14843",1,"empolgado","empolgar"
"14844",1,"jurooo",NA
"14845",1,"apresentacao",NA
"14846",1,"vma",NA
"14847",1,"gostosa","gostoso"
"14848",1,"perfeita","perfazer"
"14849",1,"perfeita","perfeito"
"14850",1,"orgulho","orgulhar"
"14851",1,"amor",NA
"14852",1,"parabens",NA
"14853",1,"maravilhosa","maravilhoso"
"14854",1,"venceu","vencer"
"14855",1,"muitoooooooo",NA
"14856",1,"apresentacao",NA
"14857",1,"arrepiar",NA
"14858",1,"parceiros","parceiro"
"14859",1,"arrasou","arrasar"
"14860",1,"enfim",NA
"14861",1,"brasilllllllllllll",NA
"14862",1,"caralho",NA
"14863",1,"amor",NA
"14864",1,"amo","amar"
"14865",1,"orgulhosa","orgulhoso"
"14866",1,"vma",NA
"14867",1,"lindo","lindar"
"14868",1,"dificil",NA
"14869",1,"simmmm",NA
"14870",1,"levou","levar"
"14871",1,"premio",NA
"14872",1,"vma",NA
"14873",1,"espero","esperar"
"14874",1,"artistas","artista"
"14875",1,"oportunidade",NA
"14876",1,"mostrar",NA
"14877",1,"mundo",NA
"14878",1,"produz","produzir"
"14879",1,"aguardando","aguardar"
"14880",1,"jao",NA
"14881",1,"amo","amar"
"14882",1,"cantando","cantar"
"14883",1,"funk",NA
"14884",1,"fodaaa",NA
"14885",1,"dmsss",NA
"14886",1,"manda","mandar"
"14887",1,"porra",NA
"14888",1,"arrasou","arrasar"
"14889",1,"performance",NA
"14890",1,"vma",NA
"14891",1,"pessimo",NA
"14892",1,"gosta","gostar"
"14893",1,"bicha","bichar"
"14894",1,"bicha","bicho"
"14895",1,"venceu","vencer"
"14896",1,"gostoso",NA
"14897",1,"incrivel",NA
"14898",1,"merece","merecer"
"14899",1,"perfeitaaaaa",NA
"14900",1,"emocionado","emocionar"
"14901",1,"chegou","chegar"
"14902",1,"vmas",NA
"14903",1,"bp",NA
"14904",1,"fotos","foto"
"14905",1,"lindinhas",NA
"14906",1,"vey",NA
"14907",1,"emocionei","emocionar"
"14908",1,"orgulho","orgulhar"
"14909",1,"mulher",NA
"14910",1,"pqp",NA
"14911",1,"rainha","rainho"
"14912",1,"rainha","rei"
"14913",1,"latina","latinar"
"14914",1,"latina","latino"
"14915",1,"ganhou","ganhar"
"14916",1,"vma",NA
"14917",1,"amor",NA
"14918",1,"guereeelhummmmm",NA
"14919",1,"avisa","avisar"
"14920",1,"faladores","falador"
"14921",1,"passar",NA
"14922",1,"vmas",NA
"14923",1,"anittanovmas",NA
"14924",1,"tv",NA
"14925",1,"unico",NA
"14926",1,"brasileiro",NA
"14927",1,"orgulho","orgulhar"
"14928",1,"chorooooo",NA
"14929",1,"pqp",NA
"14930",1,"mulher",NA
"14931",1,"amor",NA
"14932",1,"amor",NA
"14933",1,"amor",NA
"14934",1,"amor",NA
"14935",1,"gigante",NA
"14936",1,"tatuar",NA
"14937",1,"braco",NA
"14938",1,"amo","amar"
"14939",1,"mulher",NA
"14940",1,"palco",NA
"14941",1,"vmas",NA
"14942",1,"performando",NA
"14943",1,"envolver",NA
"14944",1,"lavando","lavar"
"14945",1,"premio",NA
"14946",1,"indicada","indicado"
"14947",1,"indicada","indicar"
"14948",1,"taylorswift",NA
"14949",1,"anunciando","anunciar"
"14950",1,"album",NA
"14951",1,"feliz",NA
"14952",1,"amor",NA
"14953",1,"maioral",NA
"14954",1,"dmsssss",NA
"14955",1,"felicidade",NA
"14956",1,"ganhar",NA
"14957",1,"vmas",NA
"14958",1,"arrasouuu",NA
"14959",1,"vmas",NA
"14960",1,"caralho",NA
"14961",1,"mulheres","mulher"
"14962",1,"fodas","foda"
"14963",1,"fodas","foder"
"14964",1,"brasileiro",NA
"14965",1,"orgulha","orgulhar"
"14966",1,"chegando","chegar"
"14967",1,"mina","minar"
"14968",1,"levou","levar"
"14969",1,"funk",NA
"14970",1,"bandeira","bandeirar"
"14971",1,"bandeira","bandeiro"
"14972",1,"premios",NA
"14973",1,"importantes","importante"
"14974",1,"musica","musicar"
"14975",1,"lendaria",NA
"14976",1,"mulher",NA
"14977",1,"incrivel",NA
"14978",1,"ganhando","ganhar"
"14979",1,"premio",NA
"14980",1,"vmas",NA
"14981",1,"representou","representar"
"14982",1,"brasil",NA
"14983",1,"tudoooo",NA
"14984",1,"fodaaa",NA
"14985",1,"dona","dom"
"14986",1,"dona","dono"
"14987",1,"brasil",NA
"14988",1,"taylor",NA
"14989",1,"swift",NA
"14990",1,"animarem","animar"
"14991",1,"mulher",NA
"14992",1,"boca","bocar"
"14993",1,"aberta","aberto"
"14994",1,"arrasou","arrasar"
"14995",1,"mlq",NA
"14996",1,"entrou","entrar"
"14997",1,"historia","historiar"
"14998",1,"ficar",NA
"14999",1,"cantar",NA
"15000",1,"artistas","artista"
"15001",1,"renomadas",NA
"15002",1,"atualidade",NA
"15003",1,"principalmente",NA
"15004",1,"pessoa",NA
"15005",1,"buscou","buscar"
"15006",1,"conhecimento",NA
"15007",1,"deixou","deixar"
"15008",1,"estudar",NA
"15009",1,"entende","entender"
"15010",1,"rola","rolar"
"15011",1,"rola","rolo"
"15012",1,"mundo",NA
"15013",1,"atual",NA
"15014",1,"levando","levar"
"15015",1,"favela",NA
"15016",1,"brasil",NA
"15017",1,"mundo",NA
"15018",1,"palco",NA
"15019",1,"vma",NA
"15020",1,"alias","aliar"
"15021",1,"vermelho","vermelhar"
"15022",1,"merece","merecer"
"15023",1,"mundo",NA
"15024",1,"mulher",NA
"15025",1,"rainha","rainho"
"15026",1,"rainha","rei"
"15027",1,"misericordia",NA
"15028",1,"vermelho","vermelhar"
"15029",1,"evento",NA
"15030",1,"inteiro","inteirar"
"15031",1,"mulher",NA
"15032",1,"erra","errar"
"15033",1,"inspiracao",NA
"15034",1,"pqp",NA
"15035",1,"mulher",NA
"15036",1,"grandona","grandão"
"15037",1,"lancou",NA
"15038",1,"acharam","achar"
"15039",1,"rebolar",NA
"15040",1,"bunda",NA
"15041",1,"ingles",NA
"15042",1,"premiacao",NA
"15043",1,"representou","representar"
"15044",1,"brasil",NA
"15045",1,"vmas",NA
"15046",1,"anittanovmas",NA
"15047",1,"anittavmas",NA
"15048",-1,"aguento","aguentar"
"15049",-1,"publicacao",NA
"15050",-1,"lula",NA
"15051",-1,"bolsonaro",NA
"15052",-1,"rodeio","rodear"
"15053",-1,"uc",NA
"15054",1,"tmlc",NA
"15055",1,"ganhando","ganhar"
"15056",1,"premio",NA
"15057",1,"vmaacho",NA
"15058",1,"potencial",NA
"15059",1,"reggaeton",NA
"15060",1,"investir",NA
"15061",1,"nisso",NA
"15062",1,"internacional",NA
"15063",1,"merecedora","merecedor"
"15064",1,"premio",NA
"15065",1,"parabens",NA
"15066",1,"medley",NA
"15067",1,"arrepio","arrepiar"
"15068",1,"lembrar",NA
"15069",1,"amamos","amar"
"15070",1,"patroa","patrão"
"15071",1,"envolveu","envolver"
"15072",1,"mundo",NA
"15073",1,"amamos","amar"
"15074",1,"vmas",NA
"15075",1,"vma",NA
"15076",1,"venceu","vencer"
"15077",1,"amo","amar"
"15078",1,"muitooo",NA
"15079",1,"mulherrrrr",NA
"15080",1,"anittavmas",NA
"15081",1,"parabens",NA
"15082",1,"caralho",NA
"15083",1,"brabona",NA
"15084",1,"amo","amar"
"15085",1,"provando","provar"
"15086",1,"populacao",NA
"15087",1,"pais","pai"
"15088",1,"mundo",NA
"15089",1,"talento",NA
"15090",1,"merece","merecer"
"15091",1,"vius",NA
"15092",-1,"anitters",NA
"15093",-1,"falando","falar"
"15094",-1,"caridade",NA
"15095",-1,"balvin",NA
"15096",-1,"lotar",NA
"15097",-1,"show",NA
"15098",-1,"brasil",NA
"15099",-1,"balvin",NA
"15100",-1,"caridade",NA
"15101",-1,"america",NA
"15102",-1,"latina","latinar"
"15103",-1,"latina","latino"
"15104",-1,"amam","amar"
"15105",-1,"exaltar",NA
"15106",-1,"numeros",NA
"15107",-1,"downtown",NA
"15108",-1,"esquecem","esquecer"
"15109",-1,"hit",NA
"15110",-1,"lembra","lembrar"
"15111",-1,"apoiar",NA
"15112",-1,"freixo",NA
"15113",-1,"ajudar",NA
"15114",-1,"salvar",NA
"15115",-1,"rio","rir"
"15116",-1,"janeiro",NA
"15117",-1,"milicia",NA
"15118",-1,"falou","falar"
"15119",-1,"acontecer",NA
"15120",-1,"escambau",NA
"15121",-1,"campanha",NA
"15122",-1,"lula",NA
"15123",-1,"sumida","sumido"
"15124",-1,"sumida","sumir"
"15125",1,"chegando","chegar"
"15126",1,"mundo",NA
"15127",1,"pedindo","pedir"
"15128",1,"depender",NA
"15129",1,"bomba",NA
"15130",1,"pabllo",NA
"15131",1,"chega","chegar"
"15132",1,"top",NA
"15133",1,"spotify",NA
"15134",1,"nojo",NA
"15135",1,"podres","podre"
"15136",1,"oportunidade",NA
"15137",1,"atacam","atacar"
"15138",1,"desmerecem","desmerecer"
"15139",1,"pai",NA
"15140",1,"envolver",NA
"15141",1,"indicada","indicado"
"15142",1,"indicada","indicar"
"15143",1,"latin",NA
"15144",1,"grammy",NA
"15145",1,"santa","santo"
"15146",1,"mae",NA
"15147",1,"funk",NA
"15148",1,"amem","amar"
"15149",1,"criem","criar"
"15150",1,"dependencia",NA
"15151",1,"emocional",NA
"15152",1,"conhece","conhecer"
"15153",1,"conhece","conhecer"
"15154",1,"mostra","mostrar"
"15155",1,"conhece","conhecer"
"15156",1,"personagem",NA
"15157",1,"vende","vendar"
"15158",1,"vende","vender"
"15159",1,"representa","representar"
"15160",1,"preciosa","precioso"
"15161",1,"amo","amar"
"15162",1,"antigas","antigo"
"15163",1,"lembrar",NA
"15164",1,"infancia",NA
"15165",1,"feliz",NA
"15166",1,"caralho",NA
"15167",1,"acompanhando","acompanhar"
"15168",1,"vibrando","vibrar"
"15169",1,"amo","amar"
"15170",1,"mulher",NA
"15171",1,"pensando","pensar"
"15172",1,"acompanhava","acompanhar"
"15173",1,"grava","gravar"
"15174",1,"varias","variar"
"15175",1,"curto","curtir"
"15176",1,"periodo",NA
"15177",1,"duvidem","duvidar"
"15178",1,"aproveitado","aproveitar"
"15179",1,"gravado","gravar"
"15180",1,"parceria",NA
"15181",1,"conhecem","conhecer"
"15182",1,"larissa",NA
"15183",1,"espera","esperar"
"15184",1,"monte","montar"
"15185",1,"documentario",NA
"15186",1,"mostrar",NA
"15187",1,"conquistas","conquista"
"15188",1,"conquistas","conquistar"
"15189",1,"carreira",NA
"15190",1,"encontro","encontrar"
"15191",1,"meninas","menino"
"15192",1,"blackpink",NA
"15193",1,"nicki",NA
"15194",1,"taylor",NA
"15195",1,"swift",NA
"15196",1,"entregando","entregar"
"15197",1,"doce",NA
"15198",1,"condominio",NA
"15199",1,"simplesmente",NA
"15200",1,"morrerrrrrrr",NA
"15201",1,"queria","querer"
"15202",1,"aeroporto",NA
"15203",1,"queria","querer"
"15204",1,"proteger",NA
"15205",1,"espero","esperar"
"15206",1,"bichinha","bicha"
"15207",1,"bichinha","bicho"
"15208",1,"🅲",NA
"15209",1,"assustadas","assustado"
"15210",1,"assustadas","assustar"
"15211",1,"magra","magro"
"15212",1,"mundo",NA
"15213",1,"falando","falar"
"15214",1,"absurdo",NA
"15215",1,"sente","sentar"
"15216",1,"sente","sentir"
"15217",1,"deus",NA
"15218",1,"proteja","proteger"
"15219",1,"luisa",NA
"15220",1,"sonza",NA
"15221",1,"demonios",NA
"15222",1,"bolsonaristas",NA
"15223",-1,"entender",NA
"15224",-1,"equipe","equipar"
"15225",-1,"conseguir",NA
"15226",-1,"redes","redar"
"15227",-1,"redes","rede"
"15228",-1,"sociais","social"
"15229",-1,"parada","parado"
"15230",-1,"parada","parar"
"15231",-1,"seguidores","seguidor"
"15232",-1,"sentir",NA
"15233",-1,"saudades","saudade"
"15234",-1,"postar",NA
"15235",-1,"link",NA
"15236",-1,"odeio","odiar"
"15237",-1,"equipe","equipar"
"15238",-1,"lixo","lixar"
"15239",-1,"evento",NA
"15240",-1,"acontecendo","acontecer"
"15241",-1,"mulher",NA
"15242",1,"grammy",NA
"15243",1,"gentee",NA
"15244",1,"votemm",NA
"15245",-1,"anitters",NA
"15246",-1,"magra","magro"
"15247",-1,"acontecendo","acontecer"
"15248",-1,"visivel",NA
"15249",-1,"mulher",NA
"15250",1,"saudades","saudade"
"15251",-1,"ficar",NA
"15252",-1,"publi",NA
"15253",-1,"balvin",NA
"15254",-1,"sumida","sumido"
"15255",-1,"sumida","sumir"
"15256",1,"anjo",NA
"15257",1,"amo","amar"
"15258",1,"mulher",NA
"15259",-1,"aguento","aguentar"
"15260",-1,"sumico",NA
"15261",-1,"aguento","aguentar"
"15262",-1,"sumico",NA
"15263",-1,"mulher",NA
"15264",-1,"reage","reagir"
"15265",-1,"brasil",NA
"15266",-1,"posta","pôr"
"15267",-1,"posta","postar"
"15268",-1,"posta","posto"
"15269",-1,"fotinha",NA
"15270",-1,"felizes","feliz"
"15271",1,"engracado",NA
"15272",1,"cancelada","cancelado"
"15273",1,"cancelada","cancelar"
"15274",1,"cancelamentos","cancelamento"
"15275",1,"relevante",NA
"15276",1,"afetar",NA
"15277",1,"carreira",NA
"15278",1,"passei","passar"
"15279",1,"pouquinho","pouco"
"15280",1,"puzzy",NA
"15281",1,"pijama",NA
"15282",1,"ficar",NA
"15283",1,"sentindo","sentir"
"15284",1,"cheirinho","cheiro"
"15285",1,"morango","morangar"
"15286",1,"afff",NA
"15287",-1,"vida","vidar"
"15288",-1,"artistas","artista"
"15289",-1,"campanha",NA
"15290",-1,"condenado","condenar"
"15291",-1,"vontade",NA
"15292",-1,"fila","filar"
"15293",-1,"votar",NA
"15294",-1,"felipe",NA
"15295",-1,"neto",NA
"15296",-1,"daniela",NA
"15297",-1,"mercury",NA
"15298",-1,"xuxa",NA
"15299",-1,"miriam",NA
"15300",-1,"leitao",NA
"15301",-1,"janones",NA
"15302",-1,"comando","comandar"
"15303",-1,"vermelho","vermelhar"
"15304",-1,"mst",NA
"15305",1,"necessito","necessitar"
"15306",1,"show",NA
"15307",-1,"palco",NA
"15308",-1,"retardado","retardar"
"15309",-1,"possivel",NA
"15310",1,"descobri","descobrir"
"15311",-1,"modo",NA
"15312",-1,"turbo","turbar"
"15313",-1,"cancelamento",NA
"15314",-1,"pablo",NA
"15315",-1,"cancelada","cancelado"
"15316",-1,"cancelada","cancelar"
"15317",-1,"asianfishing",NA
"15318",-1,"apologia",NA
"15319",-1,"lolis",NA
"15320",-1,"cancelada","cancelado"
"15321",-1,"cancelada","cancelar"
"15322",-1,"apologia",NA
"15323",-1,"zoofilia",NA
"15324",-1,"racismo",NA
"15325",-1,"blackface",NA
"15326",-1,"luisa",NA
"15327",-1,"cancelada","cancelado"
"15328",-1,"cancelada","cancelar"
"15329",-1,"racismo",NA
"15330",1,"ansioso",NA
"15331",1,"vestido","vestir"
"15332",1,"tapete","tapetar"
"15333",1,"vermelho","vermelhar"
"15334",1,"grammys",NA
"15335",1,"amo","amar"
"15336",1,"feminista",NA
"15337",1,"musicas","musicar"
"15338",1,"antigas","antigo"
"15339",1,"deus",NA
"15340",1,"vsf",NA
"15341",1,"ansioso",NA
"15342",1,"show",NA
"15343",1,"village",NA
"15344",-1,"deus",NA
"15345",-1,"consegui","conseguir"
"15346",-1,"escutar",NA
"15347",-1,"msc",NA
"15348",-1,"ret",NA
"15349",-1,"horror",NA
"15350",-1,"musicas","musicar"
"15351",-1,"khalid",NA
"15352",-1,"serem","ser"
"15353",-1,"versions",NA
"15354",-1,"bomba",NA
"15355",1,"boys",NA
"15356",1,"dont",NA
"15357",1,"cry",NA
"15358",1,"musica","musicar"
"15359",-1,"criticar",NA
"15360",-1,"menino",NA
"15361",-1,"ouve","ouvir"
"15362",-1,"kpop",NA
"15363",-1,"esculachou",NA
"15364",-1,"dizendo","dizer"
"15365",-1,"ouco",NA
"15366",1,"ouvindo","ouvir"
"15367",1,"antigas","antigo"
"15368",1,"delicia","deliciar"
"15369",-1,"falando","falar"
"15370",-1,"chance",NA
"15371",-1,"ganhar",NA
"15372",-1,"minima",NA
"15373",1,"parei","parar"
"15374",1,"ouvir",NA
"15375",1,"musicas","musicar"
"15376",1,"porra",NA
"15377",-1,"graca",NA
"15378",-1,"sumido","sumir"
"15379",1,"prefeitura",NA
"15380",1,"rio","rir"
"15381",1,"medalha","medalhar"
"15382",1,"cidada",NA
"15383",1,"honoraria",NA
"15384",1,"eduardopaes",NA
"15385",1,"prefeiturario",NA
"15386",-1,"queremos","querer"
"15387",-1,"farofada",NA
"15388",-1,"chega","chegar"
"15389",-1,"deserto","desertar"
"15390",1,"confio","confiar"
"15391",1,"gosta","gostar"
"15392",1,"incrivel",NA
"15393",1,"passado","passar"
"15394",1,"odiava","odiar"
"15395",1,"pudesse","poder"
"15396",1,"deixava","deixar"
"15397",1,"comer",NA
"15398",1,"cu",NA
"15399",-1,"pior","mal"
"15400",-1,"operadora","operador"
"15401",-1,"operadora","operador"
"15402",-1,"rio","rir"
"15403",-1,"vermelho","vermelhar"
"15404",-1,"fede","feder"
"15405",-1,"daqui",NA
"15406",-1,"tira","tirar"
"15407",-1,"essencia",NA
"15408",-1,"puzzy",NA
"15409",-1,"mico",NA
"15410",-1,"apoia","apoiar"
"15411",-1,"lula",NA
"15412",-1,"bolsonaro",NA
"15413",-1,"ludmilla",NA
"15414",-1,"muitooo",NA
"15415",-1,"musicalmente",NA
"15416",-1,"falando","falar"
"15417",-1,"disparidade",NA
"15418",-1,"surreal",NA
"15419",-1,"musicas","musicar"
"15420",-1,"lud",NA
"15421",-1,"infinitamente",NA
"15422",-1,"melhores","melhor"
"15423",-1,"melhores","melhorar"
"15424",1,"votar",NA
"15425",1,"joao",NA
"15426",1,"gomes","gomar"
"15427",-1,"sonha","sonhar"
"15428",-1,"ludmilla",NA
"15429",1,"ruan",NA
"15430",1,"renan",NA
"15431",1,"euforicos",NA
"15432",1,"pegaram","pegar"
"15433",1,"doce",NA
"15434",1,"kkkkkkkkkkkkkkk",NA
"15435",1,"pior","mal"
"15436",1,"ruan",NA
"15437",1,"falando","falar"
"15438",1,"piscou","piscar"
"15439",1,"sorriu","sorrir"
"15440",-1,"perfume","perfumar"
"15441",-1,"intimo","intimar"
"15442",-1,"horrivel",NA
"15443",-1,"mega",NA
"15444",-1,"enjoativo",NA
"15445",1,"acredito","acreditar"
"15446",1,"tweetando",NA
"15447",1,"perfume","perfumar"
"15448",1,"intimo","intimar"
"15449",1,"muitooo",NA
"15450",1,"cheirosotestei",NA
"15451",1,"braco",NA
"15452",1,"farmacia",NA
"15453",1,"manha",NA
"15454",1,"cheiro","cheirar"
"15455",1,"ppk",NA
"15456",1,"perfumada","perfumado"
"15457",1,"perfumada","perfumar"
"15458",1,"braco",NA
"15459",1,"comeco",NA
"15460",1,"explicar",NA
"15461",1,"revolucionou","revolucionar"
"15462",1,"funk",NA
"15463",1,"pop",NA
"15464",1,"sagrado","sagrar"
"15465",1,"conterraneos",NA
"15466",1,"favoritos","favorito"
"15467",1,"emicida",NA
"15468",1,"jao",NA
"15469",1,"preciso","precisar"
"15470",1,"pedir",NA
"15471",-1,"felipe",NA
"15472",-1,"neto",NA
"15473",-1,"chatas","chata"
"15474",-1,"chatas","chato"
"15475",1,"sumida","sumido"
"15476",1,"sumida","sumir"
"15477",1,"saudades","saudade"
"15478",-1,"apareceu","aparecer"
"15479",-1,"stories",NA
"15480",-1,"artista",NA
"15481",1,"sonho","sonhar"
"15482",1,"apresentando","apresentar"
"15483",1,"super",NA
"15484",1,"bowl",NA
"15485",-1,"namoros","namoro"
"15486",-1,"relampagos",NA
"15487",-1,"namorar",NA
"15488",-1,"chega","chegar"
"15489",-1,"bonita","bonito"
"15490",-1,"causa","causar"
"15491",-1,"plasticas",NA
